term_str,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
fio,0.021611376,0.037808098,-0.020642454,0.06459789,-0.13500583,0.09192344,-0.038641665,0.07305982,-0.17384513,0.09165179,-0.15331197,0.039909992,0.12657282,0.19907656,-0.18405177,-0.10999341,0.1423892,-0.16490039,-0.20840721,0.09047637,0.091224484,-0.077214345,-0.0989892,0.21165213,0.2664663,-0.031679716,-0.1059507,0.03988981,-0.14477786,-0.056417014,-0.077236176,-0.16610071,-0.14994362,-0.01200402,-0.019888954,0.17510408,0.093189955,-0.16962293,0.089746386,0.062378258,0.013607007,-0.086362265,0.1891859,0.008050671,-0.025049176,0.14595072,0.03487434,0.08330594,0.16003405,-0.050012644,-0.032422405,-0.30974814,-0.05288459,0.054048765,0.07834605,-0.061421875,-0.13502036,-0.038702518,-0.07297485,0.12751906,-0.09851096,-0.14520909,-0.33788034,-0.07025047,0.074629754,0.07714466,-0.04042768,-0.11181852,-0.07227941,-0.008162444,-0.043512773,-0.13166057,-0.23473945,-0.07518952,-0.0357178,-0.09064136,0.006348424,-0.022752691,-0.13096307,-0.2426772,-0.10818645,-0.072050944,-0.09284895,0.12831083,-0.19147393,0.09546125,-0.19443838,-0.2753476,-0.117632546,0.056618616,-0.103144564,0.10829993,0.12390515,-0.120837346,0.036316182,0.003953305,0.08377457,-0.01582992,-0.09711429,-0.1540171
curtis,-0.008528396,0.06484363,0.014054735,0.070204206,-0.2213634,0.15836793,-0.04758884,0.12026492,-0.17229758,0.061161045,-0.12184784,0.029136684,0.11579063,0.14991234,-0.16478068,-0.0700443,0.12947635,-0.15576696,-0.17695005,0.12401325,0.06908194,-0.10545092,-0.08414027,0.19071984,0.23331937,-0.010530024,-0.09080148,0.05674034,-0.13623422,-0.09210701,-0.068033025,-0.18051432,-0.099290565,-0.010939819,-0.035279736,0.12849838,0.13403444,-0.18837698,0.09402442,0.06675913,0.015797911,-0.049643107,0.20069546,-0.019109888,-0.0032848478,0.09824103,0.029242914,0.07350854,0.10903763,-0.0063797217,-0.030852856,-0.3481588,-0.08954492,0.072021164,0.098827444,-0.04317321,-0.075278185,0.019923056,-0.08114764,0.14568308,-0.06853961,-0.11149202,-0.33192348,-0.02438338,0.075798556,0.04441815,-0.005767961,-0.046395514,-0.13715851,0.0008239968,-0.007988271,-0.1468493,-0.17440753,-0.101872295,0.009838803,-0.11375364,0.041443653,0.0012184733,-0.14789198,-0.235732,-0.080393456,0.028286844,-0.094480716,0.0984585,-0.21780105,0.026224202,-0.19398513,-0.2502152,-0.102282904,0.0524066,-0.13193326,0.11709011,0.084919795,-0.08278141,0.023773002,0.008955057,0.06808782,-0.013890102,-0.07251552,-0.12445235
operation,-0.044049267,0.10422081,0.0152442,0.08625005,-0.27223387,0.19823252,-0.052548535,0.16950266,-0.18748671,0.055721138,-0.102560684,0.008528944,0.106541865,0.1415932,-0.14052688,-0.03901605,0.12452814,-0.17936894,-0.13561721,0.16449612,0.08114579,-0.13408908,-0.10733481,0.22577132,0.2640268,-0.01129694,-0.07881935,0.06548235,-0.15936446,-0.12474111,-0.042407602,-0.21163934,-0.092374854,0.011007097,-0.03368919,0.12757856,0.16254312,-0.1591001,0.1033235,0.077109315,0.005730766,-0.029426068,0.24630792,-0.023135688,-0.028276972,0.08219586,0.033353455,0.06514896,0.1047256,0.029348329,-0.027194992,-0.39112484,-0.13335586,0.08699796,0.102424555,-0.07703759,-0.041841697,0.065219395,-0.07160219,0.14699553,-0.030034,-0.096117444,-0.3555562,0.012905574,0.07229992,0.041015733,-0.009792974,-0.00016706987,-0.1953839,-0.035505034,0.036832668,-0.18042454,-0.19665092,-0.1220923,0.035159755,-0.1279983,0.06781749,0.011843587,-0.15142487,-0.23897153,-0.09738201,0.09075354,-0.111267634,0.06812551,-0.2644895,-0.0014524056,-0.23246066,-0.26067433,-0.08811091,0.059497494,-0.16232783,0.124072246,0.0948407,-0.047473308,0.013732911,0.005205889,0.051079594,0.0054481467,-0.07785313,-0.13287868
village,-0.074277274,0.09798427,0.0033349223,0.09761148,-0.27027413,0.16906469,-0.06267983,0.14953016,-0.1736224,0.074778505,-0.10325983,0.014409234,0.10055761,0.1263243,-0.14670543,-0.05481945,0.14277735,-0.16163746,-0.13689078,0.120807484,0.06785147,-0.10187607,-0.10434006,0.23310262,0.2788288,-0.014892825,-0.11728009,0.057725664,-0.14975318,-0.11135746,-0.080666624,-0.2116658,-0.10771144,0.0007770859,-0.029128032,0.13760315,0.15356304,-0.18049192,0.109111525,0.08789097,-0.014068204,-0.029135657,0.23843019,-0.024571627,-0.014825836,0.09177744,0.05863555,0.05689067,0.102202736,0.04828405,-0.035759214,-0.39281455,-0.13107324,0.07542404,0.09532097,-0.04823763,-0.027489105,0.06671253,-0.059102528,0.15477279,-0.049001973,-0.08828008,-0.3326883,0.011501917,0.06008913,0.04256895,-0.0111884875,-0.014278188,-0.20399648,-0.010854123,0.039834466,-0.15110427,-0.18086043,-0.11089417,0.029924138,-0.14656162,0.036128324,-0.002768079,-0.1414794,-0.25875515,-0.12603621,0.074692294,-0.09920547,0.06882441,-0.24473187,0.000592271,-0.20225537,-0.25063467,-0.07831619,0.04102092,-0.17388792,0.1405277,0.097189605,-0.05604415,0.0103085805,-0.0045697186,0.0407577,0.0012361956,-0.0699495,-0.12674853
happy,-0.01909517,0.06310298,0.011477381,0.083088525,-0.19328974,0.19634534,-0.035713635,0.15386367,-0.20776391,0.08034259,-0.12916443,0.04348862,0.12487953,0.19690676,-0.19899905,-0.0860154,0.13324623,-0.19137354,-0.22655563,0.12505667,0.07762469,-0.11204478,-0.09674088,0.2165287,0.25282916,-0.051289663,-0.08418582,0.098155744,-0.14163427,-0.14824732,-0.061491635,-0.1609967,-0.1199219,0.0026773973,-0.025628056,0.18073747,0.09634744,-0.1401247,0.07980215,0.049676195,-0.009595373,-0.058278307,0.18354242,0.023394778,-0.008621794,0.13376059,0.07006368,0.048895963,0.12796435,0.028526802,-0.04970769,-0.38368112,-0.0866685,0.052473687,0.09550525,-0.09103557,-0.113129355,0.0070664105,-0.095209144,0.09515376,-0.09407797,-0.14116818,-0.34382695,-0.035585824,0.04160114,0.09126384,-0.03363776,-0.05486772,-0.1519139,-0.00961614,-0.00017000822,-0.16916661,-0.23947415,-0.10405517,-0.016582085,-0.12292266,0.056188393,0.022971185,-0.14520226,-0.23466219,-0.0734355,0.015231297,-0.10479823,0.10781334,-0.24473964,0.05941445,-0.20320155,-0.2479457,-0.087534145,0.07133777,-0.18678871,0.100653745,0.098967634,-0.097926065,0.04515587,-0.005006991,0.069053724,-0.009527882,-0.06634758,-0.13191852
five,-0.07670669,0.095808625,0.01979108,0.09975961,-0.2511879,0.20047075,-0.044154905,0.16945563,-0.17563379,0.06541355,-0.092858344,0.02452599,0.110232554,0.13953964,-0.1266316,-0.044231884,0.11617561,-0.1663527,-0.11415558,0.15523149,0.069471896,-0.1291244,-0.116248034,0.21602632,0.2583548,-0.009859925,-0.08694299,0.06688697,-0.13214901,-0.14741124,-0.03883674,-0.2091247,-0.08868223,0.0017391928,-0.038955152,0.123975016,0.14467973,-0.15930548,0.08896858,0.07219343,-0.020278126,-0.0023832864,0.21528971,-0.048327386,-0.022800561,0.06718023,0.029746825,0.043392953,0.10442989,0.032546077,-0.01788174,-0.38672543,-0.12442909,0.05916442,0.09017413,-0.08443697,-0.0003179222,0.06444757,-0.08918309,0.14266346,-0.031309195,-0.10191141,-0.3426838,0.03743334,0.076022275,0.045686252,-0.017493548,0.021152198,-0.21123995,-0.03802019,0.059136648,-0.16908067,-0.18364023,-0.122569315,0.060773488,-0.11837771,0.0734488,0.016410902,-0.15239413,-0.23080392,-0.08982283,0.0755037,-0.10481148,0.05672908,-0.25834316,-0.015138189,-0.22958133,-0.24694921,-0.05867612,0.047575492,-0.16527979,0.1373405,0.08076656,-0.046634533,0.024655648,-0.002878245,0.044963304,-0.00020238,-0.08936691,-0.13385577
decided,-0.08215167,0.10745732,0.035042096,0.10952516,-0.23469804,0.1665903,-0.0460628,0.1446814,-0.16751471,0.09342475,-0.09524198,0.021145632,0.10349491,0.12481635,-0.17602415,-0.036360085,0.15134077,-0.1806545,-0.1664759,0.14302458,0.07677572,-0.12215458,-0.10870123,0.20442669,0.24902257,-0.028393906,-0.080409676,0.081927285,-0.12546252,-0.15595758,-0.054121964,-0.1879324,-0.07893909,-0.0041599344,-0.03447416,0.1382873,0.14478496,-0.13210882,0.06603365,0.065741844,-0.015032369,-0.0072789295,0.20120634,0.006573668,-0.031069022,0.08211091,0.08535471,0.049721327,0.080767095,0.028861525,-0.043732986,-0.37146014,-0.114285104,0.04349968,0.091506794,-0.092612945,-0.042910274,0.047927536,-0.055341113,0.10093988,-0.047262155,-0.11208103,-0.336757,0.025640776,0.035314735,0.0831335,-0.032112673,0.007122415,-0.1914769,-0.0074731666,0.024545826,-0.1513535,-0.16897012,-0.102842696,0.0062657776,-0.11724906,0.04865316,0.041118328,-0.11490636,-0.25877437,-0.1234286,0.054300833,-0.07326611,0.06314554,-0.27679935,-0.0073291943,-0.19275801,-0.23888507,-0.07726316,0.016463192,-0.20031594,0.10271438,0.06859255,-0.09185898,0.02668783,0.005245366,0.026923357,-0.0006008985,-0.075357206,-0.12638302
anyway,-0.04601668,0.08198805,0.006494807,0.12887923,-0.16638038,0.1343769,-0.039789654,0.11218112,-0.19809692,0.093524724,-0.13796306,0.026784383,0.12508464,0.1723589,-0.14797747,-0.11779245,0.11677883,-0.17812836,-0.18357436,0.12105316,0.07898193,-0.09015521,-0.09639525,0.19866103,0.2775523,-0.025019808,-0.095364004,0.023587102,-0.13866256,-0.07978127,-0.061092086,-0.15729031,-0.121571444,0.015903566,-0.019093554,0.17569198,0.10193602,-0.2058617,0.0786663,0.060278833,0.020454463,-0.07142261,0.2196278,-0.004721175,0.025073672,0.10972247,0.051665958,0.050006874,0.14861596,-0.004238302,-0.062736824,-0.3840363,-0.0720927,0.053580083,0.111637555,-0.060497187,-0.07493176,0.017953794,-0.10182746,0.15756615,-0.09270153,-0.16099975,-0.31839934,-0.035071403,0.07151055,0.06071171,-0.021366628,-0.064946145,-0.11957688,-0.021561965,-0.02717615,-0.18047102,-0.23832083,-0.08221512,0.005530654,-0.119681746,0.0660386,0.029201722,-0.14904724,-0.2545833,-0.09108014,0.035870958,-0.06297744,0.085646935,-0.2544776,0.038232237,-0.23092328,-0.28356192,-0.11462383,0.04628253,-0.12810288,0.1002748,0.09846445,-0.08846639,0.0328246,0.018587956,0.06489827,-0.028400132,-0.09053067,-0.123402506
won,0.047412977,-0.0045102607,0.027078297,0.079791956,-0.15389414,0.07196875,-0.04863364,0.018753147,-0.23793992,0.08554994,-0.19245748,0.098940425,0.18383259,0.23762009,-0.21795484,-0.17486447,0.14976968,-0.19295824,-0.27181774,0.04888321,0.07962836,-0.05131259,-0.10181464,0.14509362,0.2768538,-0.023289422,-0.16208808,0.050735075,-0.12976976,-0.03272072,-0.052914754,-0.14984712,-0.110207275,-0.0058869137,-0.02192781,0.18455432,0.07035147,-0.19964395,0.06427369,0.0894604,-0.0035477597,-0.14989893,0.20359433,0.011988017,0.027514465,0.16786635,0.064002894,0.11858992,0.16967803,-0.05042756,-0.10259982,-0.40179965,-0.053868737,0.057909936,0.08986795,-0.046146594,-0.19171275,-0.0444982,-0.078899674,0.14944157,-0.12470972,-0.14840302,-0.38613194,-0.09621123,0.056540985,0.07572819,-0.0010755478,-0.073307924,-0.071141444,0.054206364,-0.10092962,-0.11083279,-0.27080455,-0.03575412,-0.054451752,-0.122687206,0.048745036,-0.010512315,-0.09781346,-0.30507696,-0.081777535,-0.081062205,-0.07760573,0.20585567,-0.1989515,0.102422476,-0.14362633,-0.31869328,-0.09127762,0.0796291,-0.18924443,0.119310945,0.15310101,-0.15257685,-2.4015846e-05,0.03628424,0.044431318,0.0034757147,-0.069151185,-0.15671502
excuse,-0.022393892,0.05177977,-0.027797977,0.05736024,-0.14427853,0.06701923,-0.08396185,0.066806525,-0.14801349,0.15812115,-0.16569631,0.030230593,0.15106584,0.15239108,-0.1639664,-0.08283158,0.11614921,-0.16988121,-0.2234765,0.073728845,0.0789027,-0.06586607,-0.119118705,0.1501979,0.29735827,-0.0075573297,-0.12770122,0.05608253,-0.121582724,-0.08218037,-0.13954894,-0.15437046,-0.14978218,0.005704013,-0.04684401,0.1885593,0.08849175,-0.17206211,0.08105528,0.094880976,-0.018409131,-0.10304707,0.15471402,-0.006081831,-0.010144703,0.11605126,0.073410496,0.07783773,0.15119347,-0.024797987,-0.03482546,-0.3216273,-0.08272616,0.038492065,0.07396767,-0.023517126,-0.096775986,-0.056913525,-0.11198492,0.14040504,-0.11027747,-0.16273086,-0.34058112,-0.035911474,0.055724405,0.08235298,-0.023635898,-0.07535984,-0.09481024,-0.0033154124,0.0007123229,-0.16684714,-0.22111474,-0.05676603,-0.05509335,-0.14409046,0.024510419,0.021266408,-0.13843426,-0.28755948,-0.12401971,-0.05571269,-0.11407051,0.11676532,-0.20669813,0.08940382,-0.16342676,-0.2619264,-0.1246508,0.050642844,-0.10069846,0.09906573,0.13542646,-0.12411599,-0.0042754696,0.0019276728,0.09465266,0.019482473,-0.08345017,-0.15519987
comes,-0.044495385,0.07236662,0.0038531546,0.094019055,-0.2075836,0.15010223,-0.046424564,0.13079692,-0.19469786,0.070967205,-0.14439511,0.031314492,0.10813859,0.15652594,-0.15538877,-0.105292946,0.120172,-0.16611932,-0.18120399,0.13054405,0.07359889,-0.12426938,-0.08924488,0.18684012,0.25369486,0.0068128468,-0.11282618,0.048542384,-0.12845209,-0.097078204,-0.05604197,-0.15638316,-0.10861927,0.0033815429,-0.035456814,0.16535193,0.12555794,-0.2076692,0.089980096,0.069645666,0.02279509,-0.06562225,0.21900257,-0.02964528,-0.0031890017,0.10506296,0.056881227,0.068246186,0.13508497,0.0019139191,-0.057606995,-0.3789267,-0.09631866,0.06427299,0.095117815,-0.053022187,-0.08326619,0.03873965,-0.10966198,0.1495009,-0.09374511,-0.11025805,-0.34037808,-0.026579006,0.07960454,0.047782656,-0.016517121,-0.04742619,-0.15476604,-0.004086083,-0.029213615,-0.15915893,-0.22611132,-0.09504963,-0.0041522123,-0.13255836,0.021351868,0.0042021624,-0.1347993,-0.27231747,-0.101883166,0.04409696,-0.08759514,0.101496026,-0.23423345,0.021040536,-0.19363715,-0.25077137,-0.098235846,0.030358115,-0.14891821,0.12801246,0.10148725,-0.08214607,0.042772982,0.014642652,0.056124438,-0.04108211,-0.0964384,-0.12558797
sick,-0.005205132,0.070477016,0.0068549803,0.10837595,-0.14134781,0.107825875,-0.026917376,0.076828554,-0.1830862,0.12593137,-0.14045067,0.038647044,0.10110687,0.16261083,-0.16084455,-0.09969809,0.122676104,-0.17610194,-0.19064169,0.10165115,0.07874728,-0.08055673,-0.11808498,0.18733825,0.26125705,-0.03059674,-0.09585693,0.048973627,-0.13287097,-0.07046113,-0.07935906,-0.17828244,-0.11554111,-0.004515022,-0.020465257,0.18190911,0.12548049,-0.18946083,0.09391734,0.054188047,0.006941405,-0.07814568,0.18663093,-0.009114765,-0.0011088598,0.1431998,0.034641147,0.0603102,0.16038367,-0.050881177,-0.03812433,-0.3193971,-0.06371251,0.053683016,0.07633213,-0.058289204,-0.11196403,-0.027077287,-0.06761631,0.12812565,-0.08234178,-0.12992766,-0.36090448,-0.054280058,0.091797076,0.05547979,-0.03635659,-0.07218887,-0.0901587,-0.016391164,-0.04301556,-0.1532952,-0.24772838,-0.07575332,-0.009221752,-0.08666356,0.03941186,-0.015111866,-0.15538923,-0.23427933,-0.10087989,-0.025116807,-0.07779264,0.10355356,-0.23541975,0.05669057,-0.18605994,-0.29588106,-0.1258571,0.03776472,-0.12712064,0.09177567,0.11665567,-0.12084741,0.035563346,0.024882361,0.07081286,-0.018211681,-0.10548766,-0.14889851
walk,0.0012937731,0.0318562,-0.009227152,0.07965667,-0.15278217,0.10890022,-0.06007411,0.096940115,-0.21258187,0.09224656,-0.14514145,0.030812649,0.12492879,0.19497606,-0.14843062,-0.11256421,0.123080194,-0.17495608,-0.21938637,0.10101094,0.07994672,-0.10679574,-0.057823084,0.18164916,0.23517168,-0.00765868,-0.109772995,0.022377878,-0.126991,-0.07684098,-0.0906872,-0.16042349,-0.14581755,0.0016404609,-0.023219714,0.16487601,0.07319218,-0.19251478,0.08149414,0.08182962,0.042609878,-0.089226894,0.18252161,-0.010938474,0.01145069,0.11217923,0.050778072,0.072705455,0.1548629,-0.02268147,-0.057258144,-0.33252123,-0.053155705,0.07349581,0.10284173,-0.037388276,-0.123023294,-0.035572436,-0.097806334,0.15118213,-0.082431205,-0.14067703,-0.33389568,-0.07521002,0.0957647,0.06385686,-0.011053702,-0.114657536,-0.061362825,-0.013421712,-0.038788557,-0.16057692,-0.20838746,-0.08198754,-0.020015834,-0.11200613,0.025771018,-0.009722092,-0.13500382,-0.25388867,-0.0733023,-0.0064233425,-0.07971913,0.11746729,-0.20349468,0.079315856,-0.1741179,-0.27792835,-0.12829866,0.048774593,-0.10718356,0.12156998,0.11029509,-0.08841994,0.03065616,0.0115669705,0.076446615,-0.023010762,-0.08457767,-0.14473869
ahhh,-0.041736346,0.022878826,0.010057599,0.07850498,-0.14293759,0.11228941,-0.045322627,0.08604995,-0.16821821,0.07880157,-0.08237261,0.029825676,0.07273242,0.0829245,-0.11267704,-0.07986721,0.11984223,-0.10139983,-0.08092435,0.065258,0.060820073,-0.07031834,-0.09657685,0.1378009,0.23161119,0.017503737,-0.070295565,0.051422294,-0.083849356,-0.071580976,-0.049887,-0.14358254,-0.06812921,0.019604588,-0.033774193,0.12516029,0.12113081,-0.18120545,0.10162144,0.066085175,0.0010282211,-0.06490826,0.13753273,-0.031281877,0.03718138,0.10471661,0.03289679,0.030884154,0.1317982,-0.041509297,-0.049523044,-0.2613977,-0.10499799,0.07562506,0.08396508,-0.008272942,-0.034080435,0.0070317104,-0.048028305,0.13339822,-0.09943028,-0.081253484,-0.2736209,-0.025138624,0.092405885,0.044927686,-0.044666898,-0.025090374,-0.07554371,-0.0041042916,-0.02726153,-0.12424408,-0.1635618,-0.059886914,0.0029364915,-0.09950783,-0.0030532163,-0.048290834,-0.12919247,-0.1799533,-0.07367527,0.012085212,-0.07861348,0.06888643,-0.18778996,-0.008873362,-0.14224517,-0.24158864,-0.11753447,0.04881801,-0.09886837,0.094054595,0.049886316,-0.08717937,0.023405027,0.005673451,0.052579205,-0.033796076,-0.09284063,-0.118111834
tokyo,-0.07085167,0.107116416,-0.0006728482,0.11550705,-0.27002138,0.19001414,-0.055122573,0.15613581,-0.18190251,0.07733133,-0.10269414,0.002460072,0.116805956,0.14545746,-0.14059624,-0.039002195,0.14315733,-0.19483119,-0.13229905,0.11775228,0.07531356,-0.1168137,-0.121886685,0.226858,0.24756555,-0.029504912,-0.10549062,0.04269485,-0.129272,-0.13131273,-0.07679304,-0.21555656,-0.099492945,-0.0011650876,-0.031018293,0.10914649,0.15194197,-0.15781766,0.09542424,0.08233512,-0.006863173,-0.033690784,0.22262059,-0.015448604,-0.024616709,0.09446017,0.06497403,0.05250816,0.095275916,0.0435547,-0.032508947,-0.37248263,-0.13769038,0.05188924,0.09031357,-0.06960581,-0.00940103,0.052624032,-0.073330976,0.13598269,-0.032861847,-0.12474372,-0.34329027,0.025564881,0.04998671,0.05518437,-0.00904782,-0.005819987,-0.19881928,-0.02612834,0.05954809,-0.16874899,-0.19958912,-0.12008291,0.027791549,-0.1444096,0.042082194,0.027567381,-0.130403,-0.24955171,-0.0895471,0.08030444,-0.113726,0.07379935,-0.25126344,0.00353349,-0.21562411,-0.23116408,-0.081592724,0.056288164,-0.16369851,0.12912937,0.09102277,-0.0524384,0.003478687,-0.006855683,0.050491024,0.020431876,-0.07028211,-0.12694463
anymore,-0.009854962,0.030033607,0.017262254,0.15695325,-0.10483387,0.07588119,-0.04010101,0.045032702,-0.23054275,0.13389759,-0.1868376,0.055636853,0.15878507,0.23386803,-0.19320573,-0.17781745,0.097288504,-0.1973848,-0.29922816,0.12826987,0.077084616,-0.07929776,-0.08562721,0.14508148,0.25519848,-0.02970581,-0.096047446,0.031374592,-0.103773944,-0.102142476,-0.08309046,-0.1150638,-0.11898025,0.028181456,-0.010691707,0.2003751,0.023752373,-0.19973883,0.045070533,0.0824899,0.025094595,-0.127942,0.17274655,0.047438968,0.03721098,0.116264194,0.09608405,0.080351494,0.1842064,-0.079877675,-0.08021709,-0.38149783,-0.01156574,0.04539792,0.11264456,-0.0729446,-0.1664504,-0.066725306,-0.10408811,0.12574351,-0.11280499,-0.21789196,-0.3909214,-0.10218463,0.03778228,0.09394182,-0.004178165,-0.09556302,-0.02658703,-0.009846252,-0.046302103,-0.18191057,-0.2785496,-0.04807614,-0.01245666,-0.10257908,0.07264682,0.042868976,-0.1485862,-0.28419563,-0.067803256,-0.06273165,-0.042519804,0.14833952,-0.24201612,0.11401,-0.16237754,-0.32816646,-0.11263121,0.050496947,-0.14514188,0.116238095,0.12362198,-0.14995325,0.019747686,0.059811834,0.07524722,-0.016414246,-0.08484228,-0.14200857
anyone,-0.0073999935,0.041853093,0.009831513,0.12710677,-0.115600705,0.10016366,-0.019617489,0.049341965,-0.21843217,0.119954444,-0.17636319,0.041802336,0.16486041,0.23705676,-0.19299755,-0.12906286,0.10246406,-0.21727869,-0.2820181,0.1133133,0.08561611,-0.08119619,-0.082083486,0.1754222,0.259856,-0.022281421,-0.115229875,0.052196562,-0.12780888,-0.10105458,-0.090007156,-0.13106835,-0.14819673,0.018471774,0.00847326,0.18415017,0.05120889,-0.1993592,0.059090015,0.057189845,0.017756842,-0.11037465,0.18338369,0.0364113,0.012668923,0.12905961,0.07064815,0.058612857,0.17800361,-0.042009886,-0.04638523,-0.36923867,-0.039011426,0.057989005,0.08292362,-0.091813974,-0.15080403,-0.04070474,-0.09619813,0.11091113,-0.10639057,-0.20320617,-0.35549924,-0.07420061,0.051282655,0.07630154,-0.006243943,-0.10706698,-0.057336897,0.0045474973,-0.04422263,-0.17524165,-0.26481348,-0.052868232,-0.037037533,-0.12140736,0.062997244,0.04421923,-0.14382595,-0.25988826,-0.07931337,-0.06503336,-0.069633506,0.14384617,-0.22298455,0.10881317,-0.18671805,-0.3037526,-0.12581922,0.055941213,-0.11903311,0.099538974,0.114820145,-0.14521542,0.026947312,0.031631734,0.06713194,-0.01590338,-0.08640248,-0.14325279
full,-0.05433213,0.09706405,-0.0059964047,0.09223685,-0.258508,0.1943417,-0.048299156,0.16713355,-0.19618101,0.043571204,-0.103399694,0.007973119,0.09545888,0.14264487,-0.1469753,0.009479714,0.12129291,-0.16622052,-0.12896696,0.15925297,0.071307525,-0.14872932,-0.0906141,0.21000564,0.23569521,0.018218078,-0.05997692,0.0648672,-0.13815965,-0.11841622,-0.057301022,-0.1826967,-0.115448356,-0.01152947,-0.014377579,0.08615459,0.15303671,-0.15341952,0.092624806,0.0650273,0.011311222,-0.03783282,0.21509907,-0.04930118,-0.026858836,0.07302616,0.02650386,0.024603661,0.07559573,0.029527642,-0.027133249,-0.3483143,-0.13484423,0.08917325,0.09136207,-0.09233561,-0.024703875,0.057090104,-0.05830644,0.14249364,-0.045594398,-0.12508073,-0.3109703,0.037755247,0.06992792,0.007977214,-1.06431435e-05,-0.031795815,-0.18032955,-0.036054518,0.028759213,-0.15485048,-0.16310525,-0.111332506,0.013686387,-0.14604013,0.022854054,0.012400988,-0.13438876,-0.22546504,-0.07468403,0.11827073,-0.10675272,0.08123719,-0.20628352,0.018853942,-0.21187535,-0.21953416,-0.06759816,0.04379593,-0.13066553,0.14880355,0.10189748,-0.027901908,0.018945357,-0.009741148,0.058652375,0.008410024,-0.058524847,-0.11585779
hungry,0.0029013746,0.039625376,0.0087642465,0.09857351,-0.14111625,0.06478093,-0.037757225,0.080596395,-0.18928401,0.10686028,-0.17017643,0.069418155,0.13579667,0.20715046,-0.17670564,-0.15352312,0.13154548,-0.17645398,-0.2562531,0.08025241,0.081600025,-0.060008373,-0.108566664,0.16945122,0.26954243,-0.05449188,-0.110763974,0.060513064,-0.12632827,-0.11236211,-0.09122221,-0.15082909,-0.14819965,-0.010208267,0.011265183,0.16705081,0.059681974,-0.16251941,0.05487646,0.06764362,-0.003645401,-0.086294346,0.16643904,0.03727885,-0.02042788,0.14619003,0.08242117,0.09188613,0.14626135,-0.026725374,-0.08264138,-0.32181457,-0.013530203,0.007528282,0.06694069,-0.07805154,-0.15289862,-0.08668892,-0.08711566,0.12938128,-0.11702444,-0.12686825,-0.3653388,-0.06725648,0.027937124,0.094156675,-0.03781478,-0.103802,-0.0661379,0.013082386,-0.03986415,-0.16026014,-0.24867207,-0.05772639,-0.030125504,-0.082808875,0.013765874,-0.021144671,-0.12844345,-0.29717222,-0.09988917,-0.062472526,-0.07244782,0.1510219,-0.17687394,0.11652082,-0.14717534,-0.2665454,-0.07967378,0.040432345,-0.13626106,0.1279373,0.14065914,-0.14137504,0.03190638,0.030106585,0.065996535,-0.005550689,-0.09119245,-0.14874136
glad,-0.018122563,0.071511306,0.02414645,0.13232113,-0.12625168,0.094025925,-0.026185943,0.08496631,-0.14917329,0.16458875,-0.1379631,0.09001237,0.09752592,0.16636935,-0.16506726,-0.15052247,0.15090156,-0.19912265,-0.20201565,0.097435005,0.08712257,-0.040422067,-0.15836096,0.17562895,0.30066332,-0.08011184,-0.08338706,0.07568659,-0.13553582,-0.15837754,-0.09117984,-0.16551754,-0.10116707,0.0003793715,-0.0111219445,0.21514624,0.08066105,-0.1350528,0.063930966,0.04533469,-0.055515304,-0.06647112,0.13330789,0.06616695,-0.020888723,0.1161371,0.110167764,0.06855346,0.16122006,-0.0483861,-0.04122832,-0.29995424,-0.033233277,-0.015339536,0.045780644,-0.07959216,-0.12591061,-0.0974255,-0.050058447,0.10495862,-0.11801774,-0.14309114,-0.37635598,-0.06291008,0.028619332,0.09328114,-0.053527977,-0.056752235,-0.105028085,0.02654339,-0.018571725,-0.16551827,-0.265028,-0.06978695,-0.0025892728,-0.06318615,0.011659094,-0.011378481,-0.13975897,-0.28338784,-0.13783713,-0.07804861,-0.050149627,0.10560162,-0.23197626,0.086588696,-0.15624358,-0.2698598,-0.082406305,0.026156658,-0.1677687,0.09954821,0.12082865,-0.15872045,0.036875404,0.005368738,0.058946826,-0.022076646,-0.11553754,-0.1708462
